loc_name,dc_city,division_name,dept_name,family_name,class_name,item,item_desc,av_cost,min_stock,max_stock,in_transit_qty,default_wh,tabc,item_status,rtv_nrtv,stock_on_hand,total_soh,total_value,date,family_name
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Wheat Flour,101052878,more. Lapsi Rawa Small loose,40.7931,27,27,0,121,,ACTIVE,NRTV,19.693,19.693,803.3385183,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Utensils,Stainless Steel Utensils,101337410,Anjali1PC SS Thali 1 nos Bag,83,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Utensils
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Veg,102073322,Keventer MALABAR 400 gm Pack,74.29,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Soup,100007234,Knorr Soup Mix Vegetable 45g.,43.1695,19,19,0,121,,ACTIVE,NRTV,9,9,388.5255,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,101816543,Desi Foodees Andhra Mixture 900G,94.5,2,2,0,121,,ACTIVE,NRTV,3,3,283.5,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Room Care,100113792,Aer Spray Cool Surf Blue 240ml,112.9865,2,2,0,121,,ACTIVE,NRTV,4,4,451.946,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Non Veg,101980360,Yummies AMRITSARI CHICKEN TIKKA 290 gm Pack,204.1295,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100027227,Colgate Dental Cream Toothpaste 100g,49.0693,13,13,0,121,,ACTIVE,NRTV,10,10,490.693,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Tea - Coffee and Milk Drink,Ice Tea,102090826,Nestea Iced Tea GreenTea Mint 400 gm Pouch,170.8237,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Tea - Coffee and Milk Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Floor Care,102109919,Nimyle Nimyle Herbal Floor Cleaner 975 ml Herbal 975 ml Bottle,222.464,0,0,0,121,,ACTIVE,,3,3,667.392,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Shaving,Pre Shave & accessories,101980965,Yardley Londn Gentlmn Classic Shaving Foam 200 gm Bottle,151.2736,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Shaving
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100028514,Haldiram Nagpur Bhujia 400 Gm,74.5313,4,4,0,121,,ACTIVE,NRTV,5,5,372.6565,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,102093437,Vaseline Vaseline Healthy Bright & Calming Serum Spray 90ml 90 ml Bottle,96.2501,0,0,0,121,,ACTIVE,NRTV,3,3,288.7503,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Rolls Buns & Pav,101821145,Moreish Mumbai Paw-350 G,18,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Dry Fruits,101393922,Apis Seeded Premium Dates 500 gm Pouch,57.8757,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,100049311,Nivea Creme Moisturising Cream 100 Ml,133.2288,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Fresh,Seafood & Meat,Seafood,Fresh Seafood,100471801,Oysters Meat,302,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Seafood
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cookie,102055759,Mc Vities Hobnob Gold  153.8 gm Pack,48.6441,60,60,0,121,,ACTIVE,NRTV,3,3,145.9323,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,Flavoured Milk,101653995,Cavins Badam Milkshake 180 ml Can,34.8215,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Jam and Spread,Honey,100053126,Dabur Honey 250 Gm Bottle,97.5314,15,15,0,121,,ACTIVE,NRTV,9,9,877.7826,2023-03-13,Jam and Spread
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Utensils,Stainless Steel Utensils,101956849,Basik Eureka Steel Bottle 750 ML,71,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Utensils
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Breakfast Cereal,Cereal with Flavour,102064832,Sundrop Nutrify Honey Roasted Granola 40 gm Pouch,13.6695,12,12,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Breakfast Cereal
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Brown Drink,101766717,Pediasure 7+ Chocolate 400 gm Box,380.339,4,4,0,121,,ACTIVE,NRTV,1,1,380.339,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Paper and Tissue-PC,Feminine Hygiene,100185098,SOFY AntiBacteria XL 28P,200,2,2,0,121,,ACTIVE,NRTV,3,3,600,2023-03-13,Paper and Tissue-PC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Functional Drink,Health Drink,102053291,Red Bull ACAI BERRY EDITION 250 ml Can,66,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Functional Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100781007,Himalaya Purifying Neem Peel Off Mask 50 Gm Tube,48.9407,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Brown Drink,101766723,Pediasure 7+ Vanilla 200 gm Box,175.0989,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Room Care,100449556,Lia Room FreshenerJasmine 140gm,87.6,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Writing Materials,101493810,Linc Pentonic Ball Pen 5s pack,25.4237,20,20,0,121,,ACTIVE,NRTV,9,9,228.8133,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100950225,Colgate Swarna Vedshakti 100 g Tube,49.8128,2,2,0,121,,ACTIVE,NRTV,13,13,647.5664,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,100148326,Monginis Cake Swiss Roll Strawberry 40 gm,6.4407,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Talcs and Powder,100490809,Shower To Shower Prickly Heat Powder Super Cool 150 Gm,84.5424,12,12,0,121,,ACTIVE,NRTV,3,3,253.6272,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Seasonal,100007751,Mango Payari,47,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Cooking Ware,Pressure Cooker,100176923,Hawkins Contura 3 Ltr Aluminium Cooker IL,1020.2,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cooking Ware
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Organics,Organic Food,100082215,24 Mantra Organic Tur Dal 500 gm,101.3333,0,0,0,121,,ACTIVE,NRTV,10,10,1013.333,2023-03-13,Organics
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Major imported,100090337,APPLE PINK LADY KG,220,,,0,121,,ACTIVE,NRTV,3.025,3.025,665.5,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,CDIT,Information Technology (IT),Computer Accessories,Headset+Mic.,101979062,Ambrane Earphone Ep38,107,0,0,0,121,,ACTIVE,RTV,-1,-1,-107,2023-03-13,Computer Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,101815130,Skore PHEROMONE ACTIVATING SPRAY FOR MEN EROS 150 ml Can,172.88,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Writing Materials,100230704,Linc Shine Glitter Pen Pack Of 10,50.8475,2,2,0,121,,ACTIVE,NRTV,3,3,152.5425,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,100155993,Mentos Mint Stick 36.4 gm,13.0357,18,18,0,121,,ACTIVE,RTV,15,15,195.5355,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Coloration,102110655,Godrej Expert Rich Creme hair colour Dark brown PO4 12 gm Box,85.914,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,100134949,Dabur Vatika Enriched Coconut Oil With Hibiscus 150 ml,60.7505,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100175707,Biotique Papaya Visibly Ageless Scrub Wash 100ml,75.4286,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,100163114,Paper Boat Aampanna 200 ml,23.4375,2,2,0,121,,ACTIVE,RTV,3,3,70.3125,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Luggage,Luggage,Travel Accessories,101068690,Jags ERD MOBILE CHARGER TC 40 (1W),125,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Luggage
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100005628,More. Choice Clove (Lavang) 20 gm,17.3731,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,101206013,3 S Urad Dal 200 Gm,21.1773,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Utensils,Stainless Steel Utensils,101135166,Steel Bottle-900,140,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Utensils
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Disinfectant & Multi-purpose,101194927,Lizol Trigger Kitchen Cleaner Spray 450 ml Bottle,97.395,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Fruit Drinks,100054680,Maaza Mango Juice 1.2 Lt Bottle,49.1049,14,14,0,121,,ACTIVE,NRTV,7,7,343.7343,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Crockery,Breakfast,101262637,More Essentials Ceramic KM Coffee Mug,20.65,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Crockery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,101653966,Cadbury Silk Oreo Red Velvet 60 Gm,60.1627,28,28,0,121,,ACTIVE,NRTV,33,33,1985.3691,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,101206111,3 S Moong Green Split Chilka 500 Gm,51.197,8,8,0,121,,ACTIVE,NRTV,1,1,51.197,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Jelly and Pudding,100058224,Naturo Fruit Bits Mango 18 gm,6.667,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Freshness Relevant,100235690,Sweet Corn With Husk,23,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,102018648,Desi Foodees Dal Magic 32 gm Pouch,6.7,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Battery,101010615,Duracell Turbo AAA PO4,64.53,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Salt and Sugar,Sugar,100078400,Jaggery Special 450 Gm,32.8571,24,24,0,121,,ACTIVE,NRTV,1,1,32.8571,2023-03-13,Salt and Sugar
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,100018494,PEPPY CHEESEBALL 60G,16.587,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Bottles,102115187,Asian DIAMOND PET FRIDGE BOTTLE 1000 ML (BOPP) 144 nos Pouch,35,10,10,0,121,,ACTIVE,,6,6,210,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Take Home,100125192,Kwality Walls Creamy Delights Chocolate Xs 1 X 900 ml,131.91,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Staples,Edible Oil & Ghee,Edible Oil,Popular Oil,100082099,Freedom Refined Sunflower Oil 5 Ltr Jar,680.95,20,20,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Edible Oil
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,101855829,Palmolive Hand Sanitizer 100 ml Bottle,35.5593,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Undergarments,Inner wear,102095122,Chromosome IT-11 College Trunk-1pc pk Black XL nos Pack,121.9143,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Undergarments
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Wheat Flour,101328838,FortuneFortune Chakki Fresh Atta 10 kg Pouch,406,2,2,0,121,,ACTIVE,NRTV,2,2,812,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100098719,Swastik Haldi Powder 100 Gm,15.0469,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100022821,Britannia Biscuit Bourbon 50 gm,7.2161,2,2,0,121,,ACTIVE,NRTV,96,96,692.7456,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,101814985,Dabur Anmol Jasmine Hair Oil 450ml 450 ml Bottle,112.099,2,2,0,121,,ACTIVE,NRTV,2,2,224.198,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Organics,Organic Food,101359374,Organic Tattva Moong Dal Yellow Split 500 gm Pouch,77.39,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Organics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Insecticide / Repellant,Fly Insecticide / Repellant,100141052,Good Knight Advanced Xpress Catridge,48.9456,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Insecticide / Repellant
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,100141417,Nivea Body Skin Milk 400 Ml,277.3962,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Sandwich Bread,101821121,Moreish Atta Bread 200 Gm (6 Slice Pack),21.25,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Tea Bags,Green Tea Bags,100035032,Tata Tetley Green Tea Lemon And Honey Tea Bags 15 gm Box,40.7867,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Tea Bags
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,100307654,ALEPNELIEBE GOLD STRAWBERRY 152G,32.5893,6,6,0,121,,ACTIVE,RTV,6,6,195.5358,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Toilet Cleaner,100537540,Vow Toilet Cleaner Floral 1 Lt Bottle,49.686,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101979305,Anjali EB13-Power Free blender (Green-Grey) 1 nos Box,72,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100046989,Everest Tikhalal Chilli 100 Gm,39.128,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,101646582,Chings Paneer Chilli Masala Mpack 100 gm Pouch,38.2143,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Short Life Dairy,Curd & Dahi,100066043,Heritage Dahi Plain 400 Gm Cup,26.33,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Short Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,100 Pct Juices,102021898,Storia 100% Juice Pomegranate 200 ml 180 ml Pet Bottle,20.0714,23,23,0,121,,ACTIVE,NRTV,-6,-6,-120.4284,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Regular Exotics,100112149,Lettuce Iceberg,90,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Health Diet Food,Health Diet Food,100003585,Himani Sona Chandi Chyawanprash 900Gm,232.143,,,0,121,,ACTIVE,NRTV,1,1,232.143,2023-03-13,Health Diet Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Concentrated Drink,Concentrated liquid,100169233,Feasters Squash Pineapple 700 ml Pet Bottle,50.49,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Concentrated Drink
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,101221357,Bullet Wada Kolam Rice Loose,70,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Home Upkeep,Bucket and Basin,100442846,Joyo Eco Frosty Bucket,51.8252,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Home Upkeep
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,101297258,Godrej ProtektHW Pow mr. magic 3X9g Refills27 gm Sachet,35.703,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Veg,101909215,ITC MASTER CHEF Alphabytes 495 gm Pack,107.8826,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Cut,100086309,Samber Onion Peeled,90,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,102102230,Snickers Snickers Kesar Pista Bar 42G 42 gm Bar,39.9661,8,8,0,121,,ACTIVE,,10,10,399.661,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Home Upkeep,Mop,100193851,Gala T Mop 1 single,129.4013,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Home Upkeep
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Specialty Breads,100188701,More fresh Bread Crumbs 250 Gm,11.26,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Noodle,102088393,Saffola Oodles SAFF ODLS MULTIPK212G Masala 212 gm Pack,58.2143,2,2,0,121,,ACTIVE,NRTV,6,6,349.2858,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,OTC lifestyle,101126333,DurexAir - Pack10 nos Box,186.2076,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,101271950,3 S Jeeragasamba Rice 2 Kg Pouch,158.484,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Impulse,102018368,Heritage ALPENVIE ALMOND CRUNCH 60 ml Candy,28.178,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,102089466,Nivea Body ESSENTIALS PUMP ALOE_GEL 400 ml Pack,320.6864,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Wipe,102020298,Mamy Poko Baby Wipe Alovera 72 nos Pouch,125.4237,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Disposable,Disposable Paper Crockery,101836034,Arecanut RD plate 15cm 10s,25.95,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Disposable
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Marketing,Marketing,102045114,Focus Store 2021.73,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Marketing
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Women's Apparel,Women's Ethnic Wear,Fashion  Kurta,102090094,Karinee WOM EW DRESS PRNT TIER MALN ASSORT L ASSORT L nos Pack,370,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Women's Ethnic Wear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,102074867,Mars Galaxy Shared Bag Rs 99 - Pouch 80 gm Pack,65.9441,7,7,0,121,,ACTIVE,NRTV,7,7,461.6087,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,100094126,Cornitos Sizzlin Jalapeno 55 gm,21.875,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,101403289,Colgate Total Toothpaste AH Saver (120+65) 185 gm Box,101.8543,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Undergarments,Inner wear,102095196,Chromosome BC-06 Neo Trunk-1pc pk Navy XL nos Pack,125.6381,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Undergarments
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Brush,100149039,Oral-B Pro-Health Sensitive Toothbrush Soft B2G1,126.5797,7,7,0,121,,ACTIVE,NRTV,7,7,886.0579,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Organics,Organic Food,100071633,Pro Nature Cumin Whole 100 Gm,56.7991,5,5,0,121,,ACTIVE,RTV,3,3,170.3973,2023-03-13,Organics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,102062652,Everyuth Naturals Lotion Citrus Aloe 200 ml Bottle,155.7199,0,0,0,121,,ACTIVE,NRTV,4,4,622.8796,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Car Care,100175410,Aer Twist Gel Cool Surf Blue 45 Gm,264.6648,2,2,0,121,,ACTIVE,NRTV,1,1,264.6648,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,102101176,VLCC VLCC VLCC Vitamin C Foaming Facewash 100ml 100 ml Box,137.7881,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Skin Care
